r (A),g(r)_weighted_K-F,g(r)_weighted_K-K,g(r)_weighted_F-F,S_i_K-F,Average_SCL,lambda_BC
4.342194399164885,0.19001145212598095,0.4698880481325457,0.4671726323434844,0.8685838819157518,4.692586036562379,4.63533
4.349680941232411,0.1909551345996229,0.46779368816776357,0.46555084590921714,0.8685838819157518,4.692586036562379,4.63533
4.3571674832999365,0.19189881707326473,0.4656993282029816,0.4639290594749501,0.8685838819157518,4.692586036562379,4.63533
4.364654025367463,0.1928424995469067,0.46360496823819936,0.46230727304068286,0.8685838819157518,4.692586036562379,4.63533
4.372140567434988,0.19378618202054854,0.4615106082734174,0.46068548660641584,0.8685838819157518,4.692586036562379,4.63533
4.379627109502514,0.1947298644941905,0.45941624830863526,0.4590637001721486,0.8685838819157518,4.692586036562379,4.63533
4.387113651570039,0.19567354696783235,0.4573218883438533,0.45744191373788157,0.8685838819157518,4.692586036562379,4.63533
4.394600193637565,0.1966172294414743,0.4552275283790711,0.45582012730361426,0.8685838819157518,4.692586036562379,4.63533
4.40208673570509,0.1975609119151161,0.4531331684142892,0.4541983408693473,0.8685838819157518,4.692586036562379,4.63533
4.409573277772616,0.19850459438875806,0.45103880844950694,0.45257655443508,0.8685838819157518,4.692586036562379,4.63533
4.417059819840142,0.1994482768623999,0.448944448484725,0.450954768000813,0.8685838819157518,4.692586036562379,4.63533
4.424546361907668,0.20039195933604187,0.4468500885199428,0.4493329815665457,0.8685838819157518,4.692586036562379,4.63533
4.432032903975193,0.20133564180968372,0.4447557285551609,0.44771119513227864,0.8685838819157518,4.692586036562379,4.63533
4.439519446042719,0.20227932428332568,0.44266136859037863,0.44608940869801145,0.8685838819157518,4.692586036562379,4.63533
4.447005988110245,0.20322300675696764,0.44056700862559645,0.44446762226374426,0.8685838819157518,4.692586036562379,4.63533
4.45449253017777,0.20416668923060946,0.4384726486608145,0.4428458358294772,0.8685838819157518,4.692586036562379,4.63533
4.461979072245296,0.2053346456879739,0.43637828869603223,0.4414089121453606,0.8685838819157518,4.692586036562379,4.63533
4.4694656143128215,0.20660944481903393,0.4342839287312503,0.44006005587844976,0.8685838819157518,4.692586036562379,4.63533
4.476952156380348,0.2078842439500941,0.43218956876646814,0.4387111996115387,0.8685838819157518,4.692586036562379,4.63533
4.484438698447873,0.20915904308115413,0.4301762892213048,0.43736234334462787,0.8685838819157518,4.692586036562379,4.63533
4.491925240515399,0.21043384221221434,0.42834660112020384,0.4360134870777168,0.8685838819157518,4.692586036562379,4.63533
4.499411782582924,0.21170864134327438,0.4265169130191031,0.434664630810806,0.8685838819157518,4.692586036562379,4.63533
4.50689832465045,0.21298344047433454,0.42468722491800215,0.43331577454389497,0.8685838819157518,4.692586036562379,4.63533
4.514384866717975,0.2142582396053946,0.4228575368169014,0.4319669182769841,0.8685838819157518,4.692586036562379,4.63533
4.521871408785501,0.2155330387364548,0.42102784871580046,0.4306180620100731,0.8685838819157518,4.692586036562379,4.63533
4.529357950853027,0.2168078378675148,0.4191981606146997,0.42926920574316224,0.8685838819157518,4.692586036562379,4.63533
4.536844492920553,0.218082636998575,0.41736847251359876,0.4279203494762512,0.8685838819157518,4.692586036562379,4.63533
4.544331034988078,0.21935743612963504,0.41553878441249803,0.42657149320934035,0.8685838819157518,4.692586036562379,4.63533
4.551817577055604,0.22063223526069523,0.4137090963113971,0.42522263694242934,0.8685838819157518,4.692586036562379,4.63533
4.55930411912313,0.2219070343917554,0.4118794082102961,0.4238737806755183,0.8685838819157518,4.692586036562379,4.63533
4.566790661190655,0.22318183352281545,0.4100497201091954,0.42252492440860745,0.8685838819157518,4.692586036562379,4.63533
4.574277203258181,0.22445663265387564,0.4082200320080944,0.4211760681416965,0.8685838819157518,4.692586036562379,4.63533
4.5817637453257065,0.22573143178493565,0.4063903439069937,0.41982721187478556,0.8685838819157518,4.692586036562379,4.63533
4.589250287393233,0.22700623091599584,0.40456065580589273,0.4184783556078746,0.8685838819157518,4.692586036562379,4.63533
4.596736829460758,0.2282810300470559,0.402730967704792,0.41712949934096377,0.8685838819157518,4.692586036562379,4.63533
4.604223371528284,0.22955582917811607,0.40103795601396974,0.41576558394314944,0.8685838819157518,4.692586036562379,4.63533
4.611709913595809,0.2308306283091761,0.39944592918176647,0.4143905419419802,0.8685838819157518,4.692586036562379,4.63533
4.619196455663335,0.2321712674525375,0.3978539023495629,0.41301549994081077,0.8685838819157518,4.692586036562379,4.63533
4.62668299773086,0.23364694095336408,0.39626187551735953,0.41164045793964155,0.8685838819157518,4.692586036562379,4.63533
4.634169539798386,0.23512261445419086,0.394669848685156,0.4102654159384721,0.8685838819157518,4.692586036562379,4.63533
4.641656081865912,0.23659828795501747,0.3930778218529526,0.4088903739373029,0.8685838819157518,4.692586036562379,4.63533
4.649142623933438,0.23807396145584425,0.3914857950207491,0.40751533193613343,0.8685838819157518,4.692586036562379,4.63533
4.656629166000963,0.23954963495667084,0.3898937681885457,0.4061402899349642,0.8685838819157518,4.692586036562379,4.63533
4.664115708068489,0.24102530845749762,0.38830174135634216,0.40476524793379476,0.8685838819157518,4.692586036562379,4.63533
4.671602250136015,0.2425009819583244,0.3867097145241386,0.40339020593262537,0.8685838819157518,4.692586036562379,4.63533
4.67908879220354,0.24397665545915098,0.3851176876919352,0.4020151639314561,0.8685838819157518,4.692586036562379,4.63533
4.686575334271066,0.24545232895997776,0.3835256608597317,0.4006401219302867,0.8685838819157518,4.692586036562379,4.63533
4.6940618763385915,0.24692800246080437,0.38193363402752833,0.3992650799291174,0.8685838819157518,4.692586036562379,4.63533
4.701548418406118,0.24840367596163115,0.3803416071953248,0.397890037927948,0.8685838819157518,4.692586036562379,4.63533
4.709034960473643,0.24987934946245774,0.3787495803631214,0.39651499592677875,0.8685838819157518,4.692586036562379,4.63533
4.716521502541169,0.2513550229632845,0.37715755353091784,0.39513995392560936,0.8685838819157518,4.692586036562379,4.63533
4.724008044608694,0.25283069646411116,0.37556552669871446,0.3937649119244401,0.8685838819157518,4.692586036562379,4.63533
4.73149458667622,0.25430636996493794,0.37397349986651096,0.3923898699232707,0.8685838819157518,4.692586036562379,4.63533
4.738981128743745,0.2557820434657645,0.37242375276569845,0.3910148279221014,0.8685838819157518,4.692586036562379,4.63533
4.746467670811271,0.2572577169665913,0.3709026040657871,0.389639785920932,0.8685838819157518,4.692586036562379,4.63533
4.753954212878797,0.2588294168269691,0.3693814553658761,0.38826474391976273,0.8685838819157518,4.692586036562379,4.63533
4.761440754946323,0.2605800869513768,0.3678603066659648,0.3868712959142757,0.8685838819157518,4.692586036562379,4.63533
4.768927297013848,0.26233075707578424,0.36633915796605376,0.385414641708001,0.8685838819157518,4.692586036562379,4.63533
4.776413839081374,0.26408142720019195,0.3648180092661425,0.38395798750172627,0.8685838819157518,4.692586036562379,4.63533
4.783900381148899,0.26583209732459945,0.36329686056623145,0.38250133329545155,0.8685838819157518,4.692586036562379,4.63533
4.791386923216425,0.2675827674490071,0.3617757118663201,0.38104467908917683,0.8685838819157518,4.692586036562379,4.63533
4.798873465283951,0.2693334375734149,0.3602545631664089,0.379588024882902,0.8685838819157518,4.692586036562379,4.63533
4.8063600073514765,0.2710841076978223,0.3587334144664978,0.3781313706766274,0.8685838819157518,4.692586036562379,4.63533
4.813846549419003,0.27283477782223003,0.3572122657665866,0.37667471647035256,0.8685838819157518,4.692586036562379,4.63533
4.821333091486528,0.27458544794663753,0.3556911170666755,0.37521806226407795,0.8685838819157518,4.692586036562379,4.63533
4.828819633554054,0.2763361180710452,0.3541699683667642,0.3737614080578031,0.8685838819157518,4.692586036562379,4.63533
4.836306175621579,0.2780867881954527,0.35264881966685313,0.3723047538515285,0.8685838819157518,4.692586036562379,4.63533
4.843792717689105,0.2798374583198604,0.35112767096694186,0.37084809964525367,0.8685838819157518,4.692586036562379,4.63533
4.85127925975663,0.2815881284442679,0.3496065222670308,0.36939144543897906,0.8685838819157518,4.692586036562379,4.63533
4.858765801824156,0.2833387985686756,0.34808537356711955,0.36793479123270423,0.8685838819157518,4.692586036562379,4.63533
4.866252343891682,0.28508946869308305,0.3465642248672085,0.3664781370264296,0.8685838819157518,4.692586036562379,4.63533
4.873738885959208,0.28684013881749076,0.3450430761672972,0.3650214828201548,0.8685838819157518,4.692586036562379,4.63533
4.881225428026733,0.2886014262941424,0.3435756648016611,0.3635648286138802,0.8685838819157518,4.692586036562379,4.63533
4.888711970094259,0.29037357703357347,0.3421632353910227,0.36210817440760534,0.8685838819157518,4.692586036562379,4.63533
4.896198512161784,0.29214572777300435,0.34075080598038443,0.36065152020133073,0.8685838819157518,4.692586036562379,4.63533
4.90368505422931,0.29391787851243545,0.3393383765697461,0.3591948659950559,0.8685838819157518,4.692586036562379,4.63533
4.911171596296835,0.2956900292518663,0.3379259471591079,0.3577382117887813,0.8685838819157518,4.692586036562379,4.63533
4.9186581383643615,0.2974621799912974,0.33651351774846955,0.35616119297994003,0.8685838819157518,4.692586036562379,4.63533
4.926144680431888,0.29923433073072847,0.33510108833783114,0.3545841298574207,0.8685838819157518,4.692586036562379,4.63533
4.933631222499413,0.3010064814701594,0.3336886589271929,0.3530070667349017,0.8685838819157518,4.692586036562379,4.63533
4.941117764566939,0.30277863220959045,0.33227622951655456,0.35143000361238236,0.8685838819157518,4.692586036562379,4.63533
4.948604306634464,0.3045507829490214,0.3308638001059163,0.34985294048986326,0.8685838819157518,4.692586036562379,4.63533
4.95609084870199,0.3063229336884524,0.32945137069527797,0.348275877367344,0.8685838819157518,4.692586036562379,4.63533
4.963577390769515,0.3080950844278833,0.32803894128463973,0.3466988142448249,0.8685838819157518,4.692586036562379,4.63533
4.971063932837041,0.3098672351673144,0.3266265118740014,0.3451217511223056,0.022047055590070596,4.692586036562379,4.63533
4.978550474904567,0.3116393859067453,0.3252140824633632,0.34354468799978655,0.022047055590070596,4.692586036562379,4.63533
4.986037016972093,0.3134115366461764,0.3238016530527248,0.34196762487726723,0.022047055590070596,4.692586036562379,4.63533
4.993523559039618,0.31518368738560726,0.3223892236420866,0.34039056175474813,0.022047055590070596,4.692586036562379,4.63533
5.001010101107144,0.3170705693878956,0.3209767942314482,0.33881349863222887,0.022047055590070596,4.692586036562379,4.63533
5.008496643174669,0.3189930844324903,0.31956436482081,0.3372364355097097,0.022047055590070596,4.692586036562379,4.63533
5.015983185242195,0.32091559947708526,0.3181519354101716,0.33565937238719046,0.022047055590070596,4.692586036562379,4.63533
5.02346972730972,0.32283811452168,0.316775881246601,0.3340823092646713,0.022047055590070596,4.692586036562379,4.63533
5.0309562693772465,0.32476062956627494,0.31545623662101824,0.33250524614215204,0.022047055590070596,4.692586036562379,4.63533
5.038442811444773,0.32668314461086995,0.3141365919954355,0.3309281830196328,0.022047055590070596,4.692586036562379,4.63533
5.045929353512298,0.3286056596554647,0.3128169473698529,0.3293529956211111,0.022047055590070596,4.692586036562379,4.63533
5.053415895579824,0.33052817470005963,0.3114973027442701,0.3278650155179271,0.022047055590070596,4.692586036562379,4.63533
5.060902437647349,0.3324506897446544,0.3101776581186876,0.3263770354147434,0.022047055590070596,4.692586036562379,4.63533
5.068388979714875,0.33437320478924937,0.3088580134931048,0.3248890553115594,0.022047055590070596,4.692586036562379,4.63533
5.0758755217824,0.3362957198338441,0.3075383688675222,0.3234010752083757,0.022047055590070596,4.692586036562379,4.63533
5.083362063849926,0.33821823487843905,0.30621872424193947,0.3219130951051917,0.022047055590070596,4.692586036562379,4.63533
5.090848605917452,0.3401407499230338,0.30489907961635687,0.320425115002008,0.022047055590070596,4.692586036562379,4.63533
5.098335147984978,0.3420632649676288,0.3035794349907741,0.3189371348988241,0.022047055590070596,4.692586036562379,4.63533
5.105821690052503,0.3439857800122235,0.3022597903651915,0.3174491547956403,0.022047055590070596,4.692586036562379,4.63533
5.113308232120029,0.34590829505681847,0.3009401457396088,0.3159611746924564,0.022047055590070596,4.692586036562379,4.63533
5.120794774187554,0.3478308101014132,0.29962050111402616,0.3144731945892726,0.022047055590070596,4.692586036562379,4.63533
5.12828131625508,0.34969236672678317,0.2983008564884434,0.3129852144860887,0.022047055590070596,4.692586036562379,4.63533
5.135767858322605,0.35154775484942974,0.29698121186286086,0.3114972343829049,0.022047055590070596,4.692586036562379,4.63533
5.1432544003901315,0.35340314297207653,0.2956615672372781,0.310009254279721,0.022047055590070596,4.692586036562379,4.63533
5.150740942457658,0.3552585310947233,0.29434192261169534,0.3085212741765371,0.022047055590070596,4.692586036562379,4.63533
5.158227484525183,0.35711391921736985,0.29302227798611274,0.3070332940733533,0.022047055590070596,4.692586036562379,4.63533
5.165714026592709,0.35896930734001664,0.29170263336053,0.3055453139701694,0.022047055590070596,4.692586036562379,4.63533
5.173200568660234,0.36082469546266316,0.2903829887349474,0.3040573338669856,0.022047055590070596,4.692586036562379,4.63533
5.18068711072776,0.36268008358530995,0.28907272008625334,0.3025693537638017,0.022047055590070596,4.692586036562379,4.63533
5.188173652795285,0.3645354717079565,0.28797379134948786,0.30108137366061793,0.022047055590070596,4.692586036562379,4.63533
5.195660194862811,0.36639085983060327,0.28687486261272216,0.2998542706105144,0.022047055590070596,4.692586036562379,4.63533
5.203146736930337,0.3682462479532499,0.2857759338759566,0.29865021704567973,0.022047055590070596,4.692586036562379,4.63533
5.210633278997863,0.3701016360758967,0.284677005139191,0.29744616348084496,0.022047055590070596,4.692586036562379,4.63533
5.218119821065388,0.37195702419854326,0.28357807640242544,0.2962421099160103,0.022047055590070596,4.692586036562379,4.63533
5.225606363132914,0.37381241232119,0.28247914766565974,0.2950380563511755,0.022047055590070596,4.692586036562379,4.63533
5.233092905200439,0.3756678004438366,0.2813802189288942,0.29383400278634086,0.022047055590070596,4.692586036562379,4.63533
5.240579447267965,0.37752318856648337,0.28028129019212855,0.2926299492215061,0.022047055590070596,4.692586036562379,4.63533
5.24806598933549,0.3793652576408429,0.279182361455363,0.29142589565667143,0.022047055590070596,4.692586036562379,4.63533
5.2555525314030165,0.38097024918248157,0.27808343271859737,0.29022184209183666,0.022047055590070596,4.692586036562379,4.63533
5.263039073470542,0.38257524072411997,0.27698450398183183,0.289017788527002,0.022047055590070596,4.692586036562379,4.63533
5.270525615538068,0.38418023226575865,0.2758855752450662,0.2878137349621672,0.022047055590070596,4.692586036562379,4.63533
5.278012157605594,0.3857852238073973,0.2747866465083005,0.28660968139733245,0.022047055590070596,4.692586036562379,4.63533
5.285498699673119,0.3873902153490357,0.273687717771535,0.2854056278324978,0.022047055590070596,4.692586036562379,4.63533
5.292985241740645,0.3889952068906744,0.2725887890347693,0.284201574267663,0.022047055590070596,4.692586036562379,4.63533
5.30047178380817,0.39060019843231286,0.27148986029800376,0.28299752070282835,0.022047055590070596,4.692586036562379,4.63533
5.307958325875696,0.3922051899739515,0.2703909315612381,0.2817934671379936,0.022047055590070596,4.692586036562379,4.63533
5.315444867943222,0.39381018151558994,0.2692920028244726,0.2805894135731589,0.022047055590070596,4.692586036562379,4.63533
5.322931410010748,0.3954151730572286,0.2681930740877069,0.27938536000832415,0.022047055590070596,4.692586036562379,4.63533
5.330417952078273,0.397020164598867,0.26709414535094134,0.2781813064434895,0.022047055590070596,4.692586036562379,4.63533
5.337904494145799,0.3986251561405057,0.2659952166141757,0.2769772528786547,0.022047055590070596,4.692586036562379,4.63533
5.345391036213324,0.40023014768214416,0.26489628787741015,0.27577319931382005,0.022047055590070596,4.692586036562379,4.63533
5.35287757828085,0.4018351392237828,0.2637973591406445,0.2745691457489853,0.022047055590070596,4.692586036562379,4.63533
5.360364120348375,0.4034401307654213,0.26286417568251913,0.2735236916217199,0.022047055590070596,4.692586036562379,4.63533
5.3678506624159015,0.4050451223070599,0.2621372077608592,0.27267556237978335,0.022047055590070596,4.692586036562379,4.63533
5.375337204483427,0.4066501138486984,0.2614102398391993,0.27182743313784685,0.022047055590070596,4.692586036562379,4.63533
5.382823746550953,0.40825510539033705,0.26068327191753937,0.2709793038959103,0.022047055590070596,4.692586036562379,4.63533
5.390310288618478,0.4098600969319755,0.25995630399587955,0.2701311746539738,0.022047055590070596,4.692586036562379,4.63533
5.397796830686004,0.4110069035023978,0.2592293360742196,0.2692830454120372,0.022047055590070596,4.692586036562379,4.63533
5.40528337275353,0.4121300792970308,0.25850236815255967,0.2684349161701006,0.022047055590070596,4.692586036562379,4.63533
5.412769914821055,0.4132532550916637,0.25777540023089984,0.2675867869281641,0.022047055590070596,4.692586036562379,4.63533
5.420256456888581,0.4143764308862967,0.2570484323092399,0.26673865768622756,0.022047055590070596,4.692586036562379,4.63533
5.427742998956107,0.41549960668092956,0.25632146438758,0.26589052844429106,0.022047055590070596,4.692586036562379,4.63533
5.435229541023633,0.4166227824755625,0.2555944964659201,0.2650423992023545,0.022047055590070596,4.692586036562379,4.63533
5.442716083091158,0.41774595827019545,0.2548675285442602,0.264194269960418,0.022047055590070596,4.692586036562379,4.63533
5.450202625158684,0.4188691340648284,0.25414056062260026,0.2633461407184814,0.022047055590070596,4.692586036562379,4.63533
5.457689167226209,0.41999230985946123,0.25341359270094044,0.26249801147654495,0.022047055590070596,4.692586036562379,4.63533
5.465175709293735,0.42111548565409423,0.2526866247792805,0.26164988223460833,0.022047055590070596,4.692586036562379,4.63533
5.47266225136126,0.42223866144872707,0.2519596568576207,0.26080175299267183,0.022047055590070596,4.692586036562379,4.63533
5.4801487934287865,0.42336183724336013,0.25123268893596074,0.2599536237507353,0.022047055590070596,4.692586036562379,4.63533
5.487635335496312,0.42448501303799296,0.25050572101430085,0.2591054945087988,0.022047055590070596,4.692586036562379,4.63533
5.495121877563838,0.42560818883262597,0.24977875309264091,0.25825736526686216,0.022047055590070596,4.692586036562379,4.63533
5.502608419631363,0.4267313646272588,0.2490517851709811,0.2574092360249257,0.022047055590070596,4.692586036562379,4.63533
5.510094961698889,0.42785454042189175,0.24832481724932115,0.25656110678298916,0.022047055590070596,4.692586036562379,4.63533
5.517581503766415,0.4289777162165248,0.2475978493276612,0.25571297754105254,0.022047055590070596,4.692586036562379,4.63533
5.52506804583394,0.43010089201115764,0.24687088140600136,0.25486484829911604,0.022047055590070596,4.692586036562379,4.63533
5.532554587901466,0.43122406780579065,0.24614391348434142,0.2540167190571795,0.022047055590070596,4.692586036562379,4.63533
5.540041129968992,0.4323472436004235,0.24541694556268157,0.253168589815243,0.022047055590070596,4.692586036562379,4.63533
5.547527672036518,0.43347041939505654,0.24497041811727455,0.2526313102578277,0.022047055590070596,4.692586036562379,4.63533
5.555014214104043,0.4345935951896894,0.24463023441034396,0.2522119056876393,0.022047055590070596,4.692586036562379,4.63533
5.562500756171569,0.4353850076091309,0.24429005070341336,0.2517925011174509,0.022047055590070596,4.692586036562379,4.63533
5.569987298239094,0.4358137322808791,0.2439498669964828,0.25137309654726253,0.022047055590070596,4.692586036562379,4.63533
5.57747384030662,0.4362424569526273,0.24360968328955215,0.25095369197707407,0.022047055590070596,4.692586036562379,4.63533
5.584960382374145,0.4366711816243754,0.2432694995826216,0.2505342874068857,0.022047055590070596,4.692586036562379,4.63533
5.5924469244416715,0.4370999062961236,0.24292931587569094,0.25011488283669725,0.022047055590070596,4.692586036562379,4.63533
5.599933466509197,0.4375286309678717,0.24258913216876038,0.2496954782665089,0.022047055590070596,4.692586036562379,4.63533
5.607420008576723,0.4379573556396199,0.24224894846182976,0.24927607369632046,0.022047055590070596,4.692586036562379,4.63533
5.614906550644248,0.438386080311368,0.2419087647548992,0.24885666912613208,0.022047055590070596,4.692586036562379,4.63533
5.622393092711774,0.4388148049831162,0.24156858104796858,0.24843726455594367,0.022047055590070596,4.692586036562379,4.63533
5.6298796347793,0.43924352965486435,0.24122839734103796,0.24801785998575523,0.022047055590070596,4.692586036562379,4.63533
5.637366176846825,0.4396722543266125,0.2408882136341074,0.24759845541556685,0.022047055590070596,4.692586036562379,4.63533
5.644852718914351,0.44010097899836065,0.24054802992717675,0.24717905084537842,0.022047055590070596,4.692586036562379,4.63533
5.652339260981877,0.4405297036701088,0.24020784622024619,0.24675964627519004,0.022047055590070596,4.692586036562379,4.63533
5.659825803049403,0.44095842834185695,0.23986766251331554,0.2463402417050016,0.022047055590070596,4.692586036562379,4.63533
5.667312345116928,0.4413871530136051,0.23952747880638497,0.24592083713481322,0.022047055590070596,4.692586036562379,4.63533
5.674798887184454,0.44181587768535324,0.23918729509945438,0.2455014325646248,0.022047055590070596,4.692586036562379,4.63533
5.682285429251979,0.4422446023571014,0.2388471113925238,0.2450820279944364,0.022047055590070596,4.692586036562379,4.63533
5.689771971319505,0.44267332702884954,0.23850692768559317,0.244662623424248,0.022047055590070596,4.692586036562379,4.63533
5.69725851338703,0.4431020517005977,0.23816674397866258,0.24424321885405958,0.022047055590070596,4.692586036562379,4.63533
5.7047450554545565,0.44353077637234584,0.237826560271732,0.24382381428387118,0.022047055590070596,4.692586036562379,4.63533
5.712231597522082,0.443959501044094,0.23748637656480143,0.24340440971368282,0.022047055590070596,4.692586036562379,4.63533
5.719718139589608,0.44438822571584213,0.23714619285787078,0.24298500514349436,0.022047055590070596,4.692586036562379,4.63533
5.727204681657133,0.4448169503875903,0.23680786051256003,0.24256764127872782,0.022047055590070596,4.692586036562379,4.63533
5.734691223724659,0.44524567505933843,0.2368777612742581,0.24260026163418694,0.022047055590070596,4.692586036562379,4.63533
5.742177765792184,0.4456743997310866,0.23694766203595619,0.24263288198964605,0.022047055590070596,4.692586036562379,4.63533
5.74966430785971,0.4455667839115228,0.23701756279765424,0.24266550234510512,0.022047055590070596,4.692586036562379,4.63533
5.757150849927236,0.4452871808647305,0.23708746355935234,0.24269812270056423,0.022047055590070596,4.692586036562379,4.63533
5.7646373919947616,0.4450075778179383,0.23715736432105042,0.24273074305602332,0.022047055590070596,4.692586036562379,4.63533
5.772123934062288,0.444727974771146,0.2372272650827485,0.24276336341148244,0.022047055590070596,4.692586036562379,4.63533
5.779610476129813,0.44444837172435375,0.23729716584444654,0.2427959837669415,0.022047055590070596,4.692586036562379,4.63533
5.787097018197339,0.4441687686775615,0.23736706660614462,0.24282860412240062,0.022047055590070596,4.692586036562379,4.63533
5.794583560264864,0.4438891656307692,0.23743696736784273,0.24286122447785974,0.022047055590070596,4.692586036562379,4.63533
5.80207010233239,0.44360956258397694,0.2375068681295408,0.24289384483331883,0.022047055590070596,4.692586036562379,4.63533
5.809556644399915,0.4433299595371847,0.23757676889123885,0.24292646518877792,0.022047055590070596,4.692586036562379,4.63533
5.8170431864674415,0.44305035649039237,0.23764666965293693,0.242959085544237,0.022047055590070596,4.692586036562379,4.63533
5.824529728534967,0.4427707534436001,0.237716570414635,0.24299170589969613,0.022047055590070596,4.692586036562379,4.63533
5.832016270602493,0.44249115039680786,0.23778647117633311,0.24302432625515524,0.022047055590070596,4.692586036562379,4.63533
5.839502812670018,0.44221154735001555,0.23785637193803116,0.2430569466106143,0.022047055590070596,4.692586036562379,4.63533
5.846989354737544,0.4419319443032233,0.23792627269972924,0.24308956696607342,0.022047055590070596,4.692586036562379,4.63533
5.854475896805069,0.4416523412564311,0.23799617346142732,0.2431221873215325,0.022047055590070596,4.692586036562379,4.63533
5.861962438872595,0.44137273820963874,0.23806607422312542,0.24315480767699163,0.022047055590070596,4.692586036562379,4.63533
5.8694489809401205,0.44109313516284654,0.23813597498482347,0.2431874280324507,0.022047055590070596,4.692586036562379,4.63533
5.8769355230076465,0.4408135321160543,0.23820587574652155,0.2432200483879098,0.022047055590070596,4.692586036562379,4.63533
5.884422065075173,0.4405339290692619,0.23827577650821963,0.24325266874336893,0.022047055590070596,4.692586036562379,4.63533
5.891908607142698,0.4402543260224697,0.23834567726991768,0.24328528909882802,0.022047055590070596,4.692586036562379,4.63533
5.899395149210224,0.4399747229756774,0.23841557803161578,0.2433179094542871,0.022047055590070596,4.692586036562379,4.63533
5.906881691277749,0.4396951199288852,0.23848547879331386,0.2433505298097462,0.022047055590070596,4.692586036562379,4.63533
5.914368233345275,0.4394155168820929,0.23863852439371327,0.24347048969847176,0.022047055590070596,4.692586036562379,4.63533
5.9218547754128,0.43913591383530065,0.23900121702516547,0.24381067340540236,0.022047055590070596,4.692586036562379,4.63533
5.9293413174803264,0.4388346200590412,0.23936390965661772,0.24415085711233298,0.022047055590070596,4.692586036562379,4.63533
5.936827859547852,0.4379631905632054,0.23972660228806997,0.24449104081926354,0.022047055590070596,4.692586036562379,4.63533
5.944314401615378,0.43709176106736936,0.2400892949195222,0.24483122452619416,0.022047055590070596,4.692586036562379,4.63533
5.951800943682903,0.4362203315715335,0.2404519875509744,0.24517140823312472,0.022047055590070596,4.692586036562379,4.63533
5.959287485750429,0.4353489020756976,0.24081468018242663,0.24551159194005537,0.022047055590070596,4.692586036562379,4.63533
5.966774027817954,0.43447747257986175,0.24117737281387885,0.24585177564698593,0.022047055590070596,4.692586036562379,4.63533
5.97426056988548,0.43360604308402584,0.24154006544533113,0.24619195935391658,0.022047055590070596,4.692586036562379,4.63533
5.9817471119530055,0.43273461358819,0.24190275807678333,0.24653214306084714,0.022047055590070596,4.692586036562379,4.63533
5.9892336540205315,0.43186318409235397,0.24226545070823557,0.24687232676777776,0.022047055590070596,4.692586036562379,4.63533
5.996720196088058,0.43099175459651806,0.24262814333968785,0.24721251047470838,0.022047055590070596,4.692586036562379,4.63533
6.004206738155583,0.4301203251006822,0.24299083597114005,0.24755269418163897,0.022047055590070596,4.692586036562379,4.63533
6.011693280223109,0.4292488956048462,0.2433535286025923,0.24789287788856956,0.022047055590070596,4.692586036562379,4.63533
6.019179822290634,0.42837746610901034,0.2437162212340445,0.24823306159550018,0.022047055590070596,4.692586036562379,4.63533
6.02666636435816,0.42750603661317443,0.24407891386549677,0.24857324530243077,0.022047055590070596,4.692586036562379,4.63533
6.034152906425685,0.4266346071173386,0.24444160649694896,0.24891342900936136,0.022047055590070596,4.692586036562379,4.63533
6.041639448493211,0.4257631776215026,0.2448042991284012,0.24925361271629198,0.022047055590070596,4.692586036562379,4.63533
6.049125990560737,0.42489174812566677,0.2451669917598534,0.24959379642322255,0.022047055590070596,4.692586036562379,4.63533
6.056612532628263,0.4240203186298308,0.24552968439130568,0.24993398013015317,0.022047055590070596,4.692586036562379,4.63533
6.064099074695788,0.42314888913399495,0.2458923770227579,0.25027416383708373,0.022047055590070596,4.692586036562379,4.63533
6.071585616763314,0.422277459638159,0.24625506965421012,0.25061434754401435,0.022047055590070596,4.692586036562379,4.63533
6.079072158830839,0.42140603014232314,0.24661776228566235,0.2509545312509449,0.022047055590070596,4.692586036562379,4.63533
6.086558700898365,0.42053460064648723,0.24698045491711462,0.2512947149578756,0.022047055590070596,4.692586036562379,4.63533
6.0940452429658905,0.4196631711506514,0.24751387322498844,0.25163489866480615,0.022047055590070596,4.692586036562379,4.63533
6.1015317850334165,0.41879174165481536,0.24824581485469227,0.25219300836054576,0.022047055590070596,4.692586036562379,4.63533
6.109018327100943,0.41792031215897946,0.24897775648439613,0.2529199762822057,0.022047055590070596,4.692586036562379,4.63533
6.116504869168468,0.4169717212665971,0.24970969811409985,0.2536469442038655,0.022047055590070596,4.692586036562379,4.63533
6.123991411235994,0.41585619387276784,0.2504416397438037,0.25437391212552546,0.022047055590070596,4.692586036562379,4.63533
6.131477953303519,0.4147406664789388,0.2511735813735074,0.2551008800471853,0.022047055590070596,4.692586036562379,4.63533
6.138964495371045,0.41362513908510956,0.25190552300321123,0.2558278479688452,0.022047055590070596,4.692586036562379,4.63533
6.14645103743857,0.41250961169128053,0.25263746463291503,0.25655481589050505,0.022047055590070596,4.692586036562379,4.63533
6.153937579506096,0.4113940842974513,0.25336940626261883,0.257281783812165,0.022047055590070596,4.692586036562379,4.63533
6.161424121573622,0.41027855690362225,0.2541013478923226,0.2580087517338248,0.022047055590070596,4.692586036562379,4.63533
