r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.5719274170205102,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5749062056508254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5778849942811405,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5808637829114557,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5838425715417708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.586821360172086,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5898001488024012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5927789374327163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5957577260630315,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5987365146933467,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6017153033236617,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6046940919539769,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6076728805842921,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6106516692146072,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6136304578449224,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6166092464752375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6195880351055527,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6225668237358679,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.625545612366183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6285244009964982,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6315031896268133,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6344819782571285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6374607668874437,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6404395555177588,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.643418344148074,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6463971327783892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6493759214087043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6523547100390195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6553334986693347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6583122872996497,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6612910759299649,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.66426986456028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6672486531905952,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6702274418209104,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6732062304512255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6761850190815407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6791638077118558,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.682142596342171,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6851213849724862,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6881001736028013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6910789622331165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6940577508634317,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.6970365394937468,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.700015328124062,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.7029941167543772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.7059729053846923,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.7089516940150075,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.7119304826453225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.7149092712756377,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.717888059905953,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.720866848536268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
