r (A),g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,S_i_Na-Cl,Average_SCL,lambda_BC
1.7703690233333333,-0.0003314463921162302,-0.0009943391763486908,0.0014877318432020329,0.004463195529606099,1.0,4.53717,4.352426
1.7863182938138138,-0.00033269553685664674,-0.0009980866105699403,0.0014852294811486138,0.004455688443445842,1.0,4.53717,4.352426
1.8022675642942942,-0.0003339446815970632,-0.0010018340447911897,0.0014827271190951952,0.0044481813572855855,1.0,4.53717,4.352426
1.8182168347747747,-0.0003351938263374797,-0.001005581479012439,0.001480224757041776,0.004440674271125328,1.0,4.53717,4.352426
1.8341661052552551,-0.00013325495629822756,-0.0003997648688946827,0.0014777223949883572,0.004433167184965072,1.0,4.53717,4.352426
1.8501153757357356,0.00017872539205095075,0.0005361761761528523,0.0014752200329349382,0.004425660098804815,1.0,4.53717,4.352426
1.866064646216216,0.000490705740400129,0.0014721172212003872,0.0014727176708815193,0.004418153012644558,1.0,4.53717,4.352426
1.8820139166966967,0.0008026860887493117,0.002408058266247935,0.0014702153441232158,0.004410646032369648,1.0,4.53717,4.352426
1.8979631871771772,0.0011146664370984898,0.0033439993112954697,0.0014677130189826916,0.004403139056948075,1.0,4.53717,4.352426
1.9139124576576576,0.0014266467854476682,0.004279940356343005,0.0014652106938421677,0.0043956320815265034,1.0,4.53717,4.352426
1.929861728138138,0.0017386271337968466,0.00521588140139054,0.0014627083687016435,0.004388125106104931,1.0,4.53717,4.352426
1.9458109986186185,0.002050607482146025,0.006151822446438074,0.0014602060435611195,0.004380618130683358,1.0,4.53717,4.352426
1.961760269099099,0.0023625878304952028,0.007087763491485609,0.0014577037184205952,0.004373111155261786,1.0,4.53717,4.352426
1.9777095395795794,0.0034725069700942777,0.010417520910282833,0.0014552013932800714,0.004365604179840214,1.0,4.53717,4.352426
1.99365881006006,0.005068380995298147,0.01520514298589444,0.0014526990681395472,0.004358097204418642,1.0,4.53717,4.352426
2.0096080805405405,0.006664255020501992,0.019992765061505977,0.001450196742999023,0.004350590228997069,1.0,4.53717,4.352426
2.0255573510210207,0.008260129045705816,0.02478038713711745,0.0014476943836645765,0.00434308315099373,1.0,4.53717,4.352426
2.0415066215015014,0.009856003070909685,0.029568009212729056,0.001445192021593783,0.004335576064781349,1.0,4.53717,4.352426
2.057455891981982,0.011451877096113554,0.03435563128834066,0.0014426896595229899,0.00432806897856897,1.0,4.53717,4.352426
2.0734051624624623,0.01304775112131738,0.03914325336395214,0.0014401872974521967,0.00432056189235659,1.0,4.53717,4.352426
2.089354432942943,0.015015830499774643,0.04504749149932393,0.0014376849353814032,0.00431305480614421,1.0,4.53717,4.352426
2.105303703423423,0.02044072614096182,0.06132217842288547,0.00143518257331061,0.00430554771993183,1.0,4.53717,4.352426
2.121252973903904,0.02586562178214915,0.07759686534644746,0.0014326802112398168,0.0042980406337194505,1.0,4.53717,4.352426
2.137202244384384,0.03129051742333633,0.09387155227000898,0.0014301778491690237,0.004290533547507071,1.0,4.53717,4.352426
2.153151514864865,0.03671541306452366,0.11014623919357099,0.00142767548709823,0.0042830264612946905,1.0,4.53717,4.352426
2.1691007853453455,0.042140308705710984,0.12642092611713296,0.001425173125042998,0.004275519375128994,1.0,4.53717,4.352426
2.1850500558258257,0.05249038279384689,0.1574711483815407,0.001422670762989579,0.004268012288968738,1.0,4.53717,4.352426
2.2009993263063063,0.0629545110391507,0.18886353311745213,0.00142016840093616,0.0042605052028084804,1.0,4.53717,4.352426
2.2169485967867866,0.0791722462470924,0.2375167387412772,0.0014176660388827414,0.004252998116648224,1.0,4.53717,4.352426
2.2328978672672672,0.09966444377329532,0.298993331319886,0.0014151636768293223,0.004245491030487967,1.0,4.53717,4.352426
2.2488471377477475,0.11784384948517881,0.35353154845553647,0.0014126613147759034,0.0042379839443277105,1.0,4.53717,4.352426
2.264796408228228,0.14272320272662947,0.4281696081798884,0.0014101589527224844,0.004230476858167453,1.0,4.53717,4.352426
2.280745678708709,0.16951518567182933,0.508545557015488,0.0014076565906690655,0.004222969772007197,1.0,4.53717,4.352426
2.296694949189189,0.1944772369646659,0.5834317108939977,0.0014051542286156464,0.00421546268584694,1.0,4.53717,4.352426
2.3126442196696697,0.24523908583696669,0.7357172575109001,0.0014026518984904708,0.004207955695471412,1.0,4.53717,4.352426
2.32859349015015,0.2940341283146405,0.8821023849439215,0.0014001495733325727,0.004200448719997718,1.0,4.53717,4.352426
2.3445427606306306,0.3217464258788326,0.9652392776364979,0.0013976472481746745,0.0041929417445240235,1.0,4.53717,4.352426
2.360492031111111,0.34106387659881476,1.0231916297964443,0.0013951449230167764,0.0041854347690503295,1.0,4.53717,4.352426
2.3764413015915915,0.36038132731879735,1.0811439819563922,0.0013926425978588782,0.004177927793576635,1.0,4.53717,4.352426
2.392390572072072,0.4249052603638517,1.274715781091555,0.0013901402727009798,0.00417042081810294,1.0,4.53717,4.352426
2.4083398425525524,0.46122831335531145,1.3836849400659343,0.001387637947543082,0.004162913842629246,1.0,4.53717,4.352426
2.424289113033033,0.5197925737349602,1.559377721204881,0.0013851356223851836,0.004155406867155551,1.0,4.53717,4.352426
2.4402383835135133,0.5805988642953012,1.7417965928859036,0.0013826332972272852,0.004147899891681856,1.0,4.53717,4.352426
2.456187653993994,0.682410762041443,2.0472322861243293,0.001576564266554337,0.004729692799663011,1.0,4.53717,4.352426
2.472136924474474,0.7032682488948778,2.1098047466846337,0.0018092829039612374,0.0054278487118837124,1.0,4.53717,4.352426
2.488086194954955,0.7915426867544159,2.3746280602632477,0.002042001541368144,0.006126004624104433,1.0,4.53717,4.352426
2.5040354654354355,0.8679401568884308,2.6038204706652928,0.0022747201787750512,0.006824160536325154,1.0,4.53717,4.352426
2.5199847359159158,0.9340847961435778,2.8022543884307334,0.0025074388161819517,0.007522316448545855,1.0,4.53717,4.352426
2.5359340063963964,0.9706244287101603,2.911873286130481,0.0027401574535888583,0.008220472360766576,1.0,4.53717,4.352426
2.5518832768768767,1.0593563289632526,3.178068986889758,0.002972876090995759,0.008918628272987277,1.0,4.53717,4.352426
2.5678325473573573,1.1171924316459831,3.35157729493795,0.003205594728402666,0.009616784185207998,1.0,4.53717,4.352426
2.5837818178378376,1.1628715616903247,3.4886146850709743,0.003438313365809566,0.010314940097428699,1.0,4.53717,4.352426
2.5997310883183182,1.2035354357834411,3.6106063073503236,0.004428286624865413,0.013284859874596239,1.0,4.53717,4.352426
2.615680358798799,1.2335211637752181,3.7005634913256547,0.005601889268262163,0.01680566780478649,1.0,4.53717,4.352426
2.631629629279279,1.2557464171403763,3.767239251421129,0.006775491911658882,0.020326475734976646,1.0,4.53717,4.352426
2.64757889975976,1.268239282340354,3.8047178470210623,0.007949094555055632,0.023847283665166898,1.0,4.53717,4.352426
2.66352817024024,1.2803326763685632,3.8409980291056898,0.00912269719845235,0.027368091595357052,0.6728143973124809,4.53717,4.352426
2.6794774407207207,1.2719427772319007,3.8158283316957022,0.010296299841849101,0.030888899525547305,0.6728143973124809,4.53717,4.352426
2.695426711201201,1.2635528780952385,3.790658634285716,0.01146990248524582,0.03440970745573746,0.6728143973124809,4.53717,4.352426
2.7113759816816816,1.255162978958576,3.7654889368757285,0.012643505128642572,0.03793051538592772,0.6728143973124809,4.53717,4.352426
2.7273252521621623,1.2467730798219137,3.7403192394657414,0.013817107772039323,0.04145132331611797,0.6728143973124809,4.53717,4.352426
2.7432745226426425,1.2383831806852514,3.7151495420557548,0.015947228850471555,0.04784168655141467,0.6728143973124809,4.53717,4.352426
2.759223793123123,1.2203426961685353,3.6610280885056063,0.018355741677517134,0.05506722503255141,0.6728143973124809,4.53717,4.352426
2.7751730636036034,1.158970612484073,3.4769118374522194,0.020764254504562648,0.06229276351368795,0.6728143973124809,4.53717,4.352426
2.791122334084084,1.1253305546826664,3.375991664047999,0.023172767331608227,0.06951830199482469,0.6728143973124809,4.53717,4.352426
2.8070716045645643,1.0937569841571853,3.281270952471556,0.02558128015865374,0.07674384047596122,0.6728143973124809,4.53717,4.352426
2.823020875045045,1.0559561907837953,3.167868572351386,0.027989792985699317,0.08396937895709795,0.6728143973124809,4.53717,4.352426
2.8389701455255256,1.0262683561906023,3.078805068571807,0.030398305812744893,0.09119491743823468,0.6728143973124809,4.53717,4.352426
2.854919416006006,1.003519451745786,3.0105583552373583,0.03280681863979041,0.09842045591937124,0.6728143973124809,4.53717,4.352426
2.8708686864864865,0.9783420792608284,2.9350262377824854,0.03521533146683599,0.10564599440050797,0.6728143973124809,4.53717,4.352426
2.8868179569669667,0.9333739469089453,2.800121840726836,0.038770581158700225,0.11631174347610068,0.6728143973124809,4.53717,4.352426
2.9027672274474474,0.909478242324037,2.728434726972111,0.04271979157650642,0.12815937472951927,0.6728143973124809,4.53717,4.352426
2.9187164979279276,0.888233043524533,2.664699130573599,0.04666900199431251,0.14000700598293753,0.6728143973124809,4.53717,4.352426
2.9346657684084083,0.863792311398351,2.591376934195053,0.050618212412118696,0.1518546372363561,0.6728143973124809,4.53717,4.352426
2.950615038888889,0.8325759114895808,2.4977277344687425,0.05456742282992488,0.16370226848977465,0.6728143973124809,4.53717,4.352426
2.966564309369369,0.7955205032579697,2.3865615097739092,0.058516633247730966,0.1755498997431929,0.6728143973124809,4.53717,4.352426
2.98251357984985,0.7542865951300373,2.262859785390112,0.06424151176889471,0.19272453530668415,0.6728143973124809,4.53717,4.352426
2.99846285033033,0.7194576470876478,2.1583729412629435,0.07064290107484918,0.21192870322454754,0.6728143973124809,4.53717,4.352426
3.014412120810811,0.6973745494924661,2.0921236484773984,0.07704429038080382,0.23113287114241146,0.6728143973124809,4.53717,4.352426
3.030361391291291,0.653269568328278,1.959808704984834,0.08344567968675828,0.2503370390602749,0.6728143973124809,4.53717,4.352426
3.0463106617717717,0.633795402903971,1.9013862087119129,0.0899777205385777,0.2699331616157331,0.6728143973124809,4.53717,4.352426
3.0622599322522523,0.6143212374796638,1.8429637124389917,0.09700428313742318,0.29101284941226957,0.6728143973124809,4.53717,4.352426
3.0782092027327326,0.5857066173080119,1.7571198519240359,0.10403084573626849,0.3120925372088055,0.6728143973124809,4.53717,4.352426
3.0941584732132132,0.556805159176837,1.6704154775305113,0.11105740833511397,0.33317222500534194,0.6728143973124809,4.53717,4.352426
3.1101077436936935,0.5378456926020017,1.6135370778060052,0.11808397093395928,0.35425191280187784,0.6728143973124809,4.53717,4.352426
3.126057014174174,0.5194832926953862,1.5584498780861586,0.12612111119749625,0.37836333359248875,0.6728143973124809,4.53717,4.352426
3.1420062846546544,0.5044335674488961,1.5133007023466885,0.13572015498472764,0.40716046495418295,0.6728143973124809,4.53717,4.352426
3.157955555135135,0.4893838422024056,1.468151526607217,0.1453191987719593,0.43595759631587794,0.6728143973124809,4.53717,4.352426
3.1739048256156153,0.4653092391800786,1.3959277175402358,0.15491824255919073,0.4647547276775722,0.6728143973124809,4.53717,4.352426
3.189854096096096,0.44599519448868624,1.3379855834660588,0.16447294321536077,0.49341882964608236,0.6728143973124809,4.53717,4.352426
3.2058033665765766,0.4325722386204377,1.2977167158613132,0.17400681466889145,0.5220204440066744,0.6728143973124809,4.53717,4.352426
3.221752637057057,0.41838904044889175,1.2551671213466753,0.18354068612242183,0.5506220583672655,0.6728143973124809,4.53717,4.352426
3.2377019075375375,0.4025807925565797,1.2077423776697391,0.1930745575759525,0.5792236727278575,0.6728143973124809,4.53717,4.352426
3.2536511780180177,0.38677254466426814,1.1603176339928045,0.20276947567952955,0.6083084270385887,0.6728143973124809,4.53717,4.352426
3.2696004484984984,0.3733118242023723,1.119935472607117,0.21254481604919734,0.6376344481475921,0.6728143973124809,4.53717,4.352426
3.2855497189789786,0.36234818468829505,1.0870445540648852,0.22232015641886488,0.6669604692565947,0.6728143973124809,4.53717,4.352426
3.3014989894594593,0.35138454517421747,1.0541536355226524,0.2320954967885327,0.6962864903655981,0.6728143973124809,4.53717,4.352426
3.31744825993994,0.34017090825089247,1.0205127247526775,0.24250516766981045,0.7275155030094314,0.6728143973124809,4.53717,4.352426
3.33339753042042,0.3275127582382173,0.9825382747146519,0.2544782074064124,0.7634346222192373,0.6728143973124809,4.53717,4.352426
3.349346800900901,0.3148546082255417,0.9445638246766251,0.2664512471430147,0.7993537414290443,0.6728143973124809,4.53717,4.352426
3.365296071381381,0.30569600170448147,0.9170880051134445,0.27842428687961673,0.8352728606388502,0.6728143973124809,4.53717,4.352426
3.3812453418618618,0.2973461450540257,0.8920384351620771,0.28902914332293944,0.8670874299688184,0.6728143973124809,4.53717,4.352426
3.397194612342342,0.28899628840357017,0.8669888652107105,0.29886453294403786,0.8965935988321136,0.6728143973124809,4.53717,4.352426
3.4131438828228227,0.2806464317531143,0.8419392952593431,0.30869992256513656,0.9260997676954097,0.6728143973124809,4.53717,4.352426
3.4290931533033033,0.27330771720140823,0.8199231516042248,0.31853531218623526,0.9556059365587058,0.6728143973124809,4.53717,4.352426
3.4450424237837836,0.2673066697691504,0.8019200093074512,0.3295137609482089,0.9885412828446267,0.6728143973124809,4.53717,4.352426
3.4609916942642642,0.2613056223368924,0.7839168670106773,0.340600770857425,1.021802312572275,0.6728143973124809,4.53717,4.352426
3.4769409647447445,0.25530457490463454,0.7659137247139037,0.35168778076664076,1.0550633422999223,0.6728143973124809,4.53717,4.352426
3.492890235225225,0.24930352747237655,0.7479105824171297,0.3619168971560714,1.0857506914682142,0.6728143973124809,4.53717,4.352426
3.5088395057057054,0.24330248004011873,0.7299074401203562,0.37198195878746276,1.1159458763623884,0.6728143973124809,4.53717,4.352426
3.524788776186186,0.23763989704806257,0.7129196911441877,0.3820470204188545,1.1461410612565637,0.6728143973124809,4.53717,4.352426
3.5407380466666667,0.23279185799150598,0.698375573974518,0.39125129605007547,1.1737538881502265,0.6728143973124809,4.53717,4.352426
3.556687317147147,0.22794381893494953,0.6838314568048486,0.40014014746506776,1.2004204423952034,0.6728143973124809,4.53717,4.352426
3.5726365876276276,0.22309577987839294,0.6692873396351788,0.4090289988800604,1.2270869966401812,0.6728143973124809,4.53717,4.352426
3.588585858108108,0.2182477408218365,0.6547432224655095,0.4189692995612716,1.256907898683815,0.6728143973124809,4.53717,4.352426
3.6045351285885885,0.21339970176527992,0.6401991052958398,0.4296213797594004,1.2888641392782012,0.6728143973124809,4.53717,4.352426
3.6204843990690687,0.20855166270872344,0.6256549881261704,0.44027345995752887,1.3208203798725866,0.6728143973124809,4.53717,4.352426
3.6364336695495494,0.205174088818889,0.615522266456667,0.4496332235940994,1.3488996707822982,0.6728143973124809,4.53717,4.352426
3.65238294003003,0.2022122167591094,0.6066366502773282,0.4572010443096091,1.3716031329288274,0.6728143973124809,4.53717,4.352426
3.6683322105105103,0.1992503446993299,0.5977510340979897,0.4647688650251186,1.394306595075356,0.6728143973124809,4.53717,4.352426
3.684281480990991,0.1962884726395503,0.5888654179186509,0.47233668574062837,1.417010057221885,0.6728143973124809,4.53717,4.352426
3.700230751471471,0.19332660057977075,0.5799798017393123,0.4799045064561379,1.4397135193684139,0.6728143973124809,4.53717,4.352426
3.716180021951952,0.19036472851999114,0.5710941855599735,0.4874723271716477,1.462416981514943,0.6728143973124809,4.53717,4.352426
3.732129292432432,0.18740285646021163,0.5622085693806349,0.4918756575067654,1.4756269725202962,0.6728143973124809,4.53717,4.352426
3.7480785629129127,0.18444098440043205,0.5533229532012962,0.4958260060746938,1.4874780182240814,0.6728143973124809,4.53717,4.352426
3.7640278333933934,0.18181939967025068,0.5454581990107521,0.49977635464262227,1.499329063927867,0.6728143973124809,4.53717,4.352426
3.7799771038738736,0.18017315025370997,0.54051945076113,0.5037267032105506,1.5111801096316517,0.6728143973124809,4.53717,4.352426
3.7959263743543543,0.1785269008371692,0.5355807025115077,0.507677051778479,1.5230311553354372,0.6728143973124809,4.53717,4.352426
3.8118756448348345,0.1768806514206285,0.5306419542618855,0.5116274003464074,1.5348822010392222,0.6728143973124809,4.53717,4.352426
3.827824915315315,0.1752344020040877,0.5257032060122632,0.5155777489143358,1.5467332467430075,0.6728143973124809,4.53717,4.352426
3.8437741857957954,0.173588152587547,0.520764457762641,0.5192391590545821,1.5577174771637463,0.6728143973124809,4.53717,4.352426
3.859723456276276,0.17194190317100624,0.5158257095130188,0.5216206110841368,1.5648618332524107,0.6728143973124809,4.53717,4.352426
3.875672726756757,0.17029565375446548,0.5108869612633965,0.5240020631136917,1.572006189341075,0.6728143973124809,4.53717,4.352426
3.891621997237237,0.16864940433792477,0.5059482130137744,0.5263835151432463,1.5791505454297392,0.6728143973124809,4.53717,4.352426
3.9075712677177177,0.1671914299408248,0.5015742898224744,0.5287649671728012,1.5862949015184036,0.6728143973124809,4.53717,4.352426
3.923520538198198,0.16634821177466624,0.49904463532399873,0.531146419202356,1.593439257607068,0.6728143973124809,4.53717,4.352426
3.9394698086786786,0.16550499360850765,0.496514980825523,0.5335278712319107,1.6005836136957323,0.6728143973124809,4.53717,4.352426
3.955419079159159,0.16466177544234908,0.4939853263270473,0.5359093232614655,1.6077279697843965,0.6728143973124809,4.53717,4.352426
3.9713683496396395,0.1638185572761905,0.49145567182857147,0.5382907752910202,1.6148723258730608,0.6728143973124809,4.53717,4.352426
